user_id,movie_id,rating,timestamp,title,release_date,genre_names,original_language_full,overview
124,1091,3.0,1336409751,The Thing,1982-06-25,"['Horror', 'Mystery', 'Science Fiction']",English,"In the winter of 1982, a twelve-man research team at a remote Antarctic research station discovers an alien buried in the snow for over 100,000 years. Soon unfrozen, the form-changing creature wreaks havoc, creates terror... and becomes one of them."
124,1358,5.0,1336409590,A Brief History of Time,1991-10-01,['Documentary'],English,"This shows physicist Stephen Hawking's life as he deals with the ALS that renders him immobile and unable to speak without the use of a computer. Hawking's friends, family, classmates, and peers are interviewed not only about his theories but the man himself."
124,1644,2.5,1336409697,The Vanishing,1993-02-05,"['Thriller', 'Drama', 'Mystery', 'Horror']",English,The boyfriend of an abducted woman never gives up the search as the abductor looks on.
124,1884,4.5,1336584611,The Ewok Adventure,1984-12-21,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'TV Movie']",English,"Wicket the Ewok and his friends agree to help two shipwrecked human children, Mace and Cindel, on a quest to find their parents."
124,1961,4.0,1336412878,My Name Is Bruce,2007-10-01,"['Comedy', 'Horror', 'Fantasy']",English,B Movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon.
124,2712,3.5,1336409579,Jacob,1994-12-04,"['Adventure', 'Drama', 'TV Movie']",English,"Isaac's son Jacob deprives his brother Esau of his birthright and has to flee for his life. He finds shelter with his uncle Laban, but is himself deceived. Finally, Jacob has to face both his uncle and brother."
124,3147,4.5,1336412867,The 'Frankenstein' Files: How Hollywood Made a Monster,2002-11-01,"['Documentary', 'Horror']",English,The history of Frankenstein's journey from novel to stage to screen to icon.
124,4226,4.5,1336413304,Shriek If You Know What I Did Last Friday the Thirteenth,2000-10-17,['Comedy'],English,"In this horror parody, a masked serial killer menaces the town of Bulimia Falls with various sharp objects. Attention-seeking television personality Hagitha Utslay is soon on the scene, reporting on the ever-growing body count. Former mall security guard Doughy shows up to protect the teenage population, but he's clearly not much help, allowing the murderer to pick off even more hapless kids as numerous scary movies are referenced."
124,4995,4.0,1336584442,Boogie Nights,1997-10-10,['Drama'],English,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality."
124,56145,0.5,1336409918,Geek Maggot Bingo or The Freak from Suckweasel Mountain,1983-04-01,"['Fantasy', 'Comedy', 'Horror']",English,"From the warped mind of underground auteur Nick Zedd comes this campy horrorfest that follows screwy scientist Dr. Frankenberry as he attempts to resurrect the dead, aided by his hunchbacked minion. Adding to the twisted fun are Donna Death as bloodsucking temptress Scumbalina, Richard Hell as punk-rock cowboy crooner the Rawhide Kid and Tyler Smith as Frankenberry’s monstrous two-headed creation, Formaldehyde Man."
125,2,4.0,1474311709,Ariel,1988-10-21,"['Comedy', 'Drama', 'Romance', 'Crime']",Finnish,A Finnish man goes to the city to find a job after the mine where he worked is closed and his father commits suicide.
125,81,3.0,1474415153,Nausicaä of the Valley of the Wind,1984-03-11,"['Adventure', 'Animation', 'Fantasy']",Japanese,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth."
125,110,4.5,1474311613,Three Colors: Red,1994-05-12,"['Drama', 'Mystery', 'Romance']",French,"Part-time model Valentine unexpectedly befriends a retired judge after she runs over his dog. At first, the grumpy man shows no concern about the dog, and Valentine decides to keep it. But the two form a bond when she returns to his house and catches him listening to his neighbors’ phone calls."
125,296,4.5,1474141538,Terminator 3: Rise of the Machines,2003-07-02,"['Action', 'Thriller', 'Science Fiction']",English,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised."
125,318,4.0,1474141490,The Million Dollar Hotel,2000-02-09,"['Drama', 'Thriller']",English,A federal agent searches for a potential killer among the bizarre residents of a dilapidated Los Angeles hotel.
125,337,5.0,1474294944,Monsieur Ibrahim,2003-09-17,['Drama'],French,"Paris, 1960s. Momo, a resolute and independent Jewish teenager who lives with his father, a sullen and depressed man, in a working-class neighborhood, develops a close friendship with Monsieur Ibrahim, an elderly Muslim who owns a small grocery store."
125,501,4.5,1474295924,Grizzly Man,2005-07-28,['Documentary'],English,"Werner Herzog's documentary film about the ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature."
125,522,3.0,1474414944,Ed Wood,1994-09-28,"['Comedy', 'Drama', 'History']",English,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful."
125,555,4.0,1474411255,Absolut,2005-04-20,['Thriller'],English,Two guys against globalization want to plant a virus in the network of a finance corporation. On the day of the attack Alex has an accident and cannot remember anything. Visions and reality are thrown together in a confusing maze. Alex tries to escape from this muddle but what he discovers turns out to be rather frightening…
125,608,3.0,1474311629,Men in Black II,2002-07-03,"['Action', 'Comedy', 'Science Fiction']",English,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction."
125,858,4.5,1474141453,Sleepless in Seattle,1993-06-24,"['Comedy', 'Drama', 'Romance']",English,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Talking about his father’s loneliness soon leads to a meeting with a young female journalist, who has flown to Seattle to write a story about the boy and his father."
125,1265,4.5,1474413801,Bridge to Terabithia,2007-02-15,"['Adventure', 'Drama', 'Family']",English,"Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen."
125,1285,3.5,1474412064,Torrente 3: The Protector,2005-09-30,"['Comedy', 'Crime']",Spanish,"A popular and beautiful politician plans to expose the evil-doings of a multinational corporation. Hoping to silence her, the corporation's top executives decide to hire the most incompetent detective they can find to act as her bodyguard."
125,1590,2.0,1474295046,Copying Beethoven,2006-09-10,['Drama'],English,"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world."
125,1726,4.5,1474483288,Iron Man,2008-04-30,"['Action', 'Science Fiction', 'Adventure']",English,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil."
125,1844,4.5,1474296148,Entrapment,1999-04-29,"['Romance', 'Drama', 'Mystery']",English,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love."
125,1873,3.0,1474415220,Beyond Rangoon,1995-08-25,"['Drama', 'Thriller']",English,Dr. Laura Bowman is a young widow who's unwittingly drawn into political turmoil while vacationing in Burma in the late 1980s. Bowman initially left San Francisco with her sister in an attempt to escape painful memories of her husband and son's violent deaths. But her fight to escape to Thailand could prove just as harrowing.
125,2318,3.5,1474495364,Pilgrim,2000-03-31,"['Thriller', 'Action', 'Mystery']",English,A beautiful artist helps an amnesiac piece together his identity and evade a gangster on his trail.
125,2321,5.0,1474294743,Married to the Mob,1988-08-19,"['Comedy', 'Crime', 'Romance']",English,"Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony."
125,2387,4.5,1474382209,Tableau d'honneur,1992-08-26,['Comedy'],French,"Handsome Jules has problems with school and girls. His domineering dad doesn't make matters easier, although his mom is supportive of her only child. Contemplating an extramarital affair, Claude Jade attempts to discreetly shop for condoms, a cute twist on what is traditionally a teenage boy's awkward ordeal."
125,2657,2.0,1476107406,Pleasantville,1998-09-17,"['Fantasy', 'Comedy', 'Drama']",English,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life."
125,2959,5.0,1474141464,License to Wed,2007-07-04,['Comedy'],English,"Newly engaged, Ben and Sadie can't wait to start their life together and live happily ever after. However Sadie's family church's Reverend Frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy."
125,3147,4.0,1474470150,The 'Frankenstein' Files: How Hollywood Made a Monster,2002-11-01,"['Documentary', 'Horror']",English,The history of Frankenstein's journey from novel to stage to screen to icon.
125,4226,4.0,1474413424,Shriek If You Know What I Did Last Friday the Thirteenth,2000-10-17,['Comedy'],English,"In this horror parody, a masked serial killer menaces the town of Bulimia Falls with various sharp objects. Attention-seeking television personality Hagitha Utslay is soon on the scene, reporting on the ever-growing body count. Former mall security guard Doughy shows up to protect the teenage population, but he's clearly not much help, allowing the murderer to pick off even more hapless kids as numerous scary movies are referenced."
125,4643,4.0,1475407893,The Guardian,2006-09-28,"['Action', 'Drama']",English,"A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice."
125,4973,0.5,1474141865,Under the Sand,2000-09-11,"['Drama', 'Mystery']",French,"When her husband goes missing at the beach, a female professor begins to mentally disintegrate as her denial of his disappearance becomes delusional."
125,4995,4.0,1474470121,Boogie Nights,1997-10-10,['Drama'],English,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality."
125,5816,3.0,1474289902,Waiter,2006-09-28,['Comedy'],Dutch,"Edgar works as a waiter in 'Het Westen', a restaurant. He is married and has a lover. His neighbors terrorize him with loud music and garbage. One day after he is mistreated by some customers he is sick of it all and goes to talk to his creator, the scenario writer."
125,5956,4.5,1475411070,Joshua,2007-01-21,"['Drama', 'Thriller', 'Horror']",English,"The arrival of a newborn girl causes the gradual disintegration of the Cairn family; particularly for 9-year-old Joshua, an eccentric boy whose proper upbringing and refined tastes both take a sinister turn."
125,6016,4.0,1474412458,The Good Thief,2002-09-06,"['Crime', 'Drama', 'Thriller']",English,An aging gambler on a losing streak attempts to rob a casino in Monte Carlo. But someone's already tipped off the cops before he even makes a move.
125,8368,3.0,1474289904,Garden of Eden,2008-01-01,"['Drama', 'Romance']",English,A young American writer completes his service in WWI and travels across Europe with his wife and her attractive Italian girlfriend. Based on the novel by Ernest Hemingway.
125,8665,3.0,1474415015,K-19: The Widowmaker,2002-07-19,"['Drama', 'History', 'Thriller', 'Mystery', 'War']",English,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster."
125,9010,5.0,1474283090,Silentium,2004-09-24,"['Thriller', 'Crime', 'Comedy']",German,A man who accused a catholic bishop of abusing him when he was a child dies in the Austrian city Salzburg. Everyone except his widow and the eccentrical detective Simon Brenner keeps silent and believes that the man killed himself.
125,27022,4.0,1474411587,The Sorcerer's Apprentice,2010-07-13,"['Fantasy', 'Adventure', 'Action']",English,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness."
125,27482,4.5,1474295654,Burial of the Rats,1995-08-08,"['Horror', 'TV Movie']",English,"In 19th Century France, a young Bram Stoker is captured by a man-hating, all-female cult of thong bikini wearers. Aided by flesh-eating rats, the warrior women raid the lairs of evil men and punish them. Our hero must decide between his wish to escape the dangerous cult and his love for one of its members."
125,27788,4.0,1474413778,My Vampire Lover,2002-06-25,"['Horror', 'Comedy']",English,When drop-dead gorgeous lesbian vampire Monique moves into the neighborhood and starts seducing every female she sees it is up to Chip the cable guy and two detectives to stop the fanged femme-fatale.
125,33145,3.0,1474414919,Satte Pe Satta,1982-01-22,['Comedy'],Hindi,"After the passing away of their parents, Ravi Anand, the eldest of seven brothers, takes it upon himself to raise them - albeit a little wild and kinda animal-like. The brothers all sport long beards, hate taking showers/baths, and above all hate Ravi bossing them around. rest of the story is about how a look a like Ravi comes in to there life"
125,33201,4.5,1474296002,Jeremiah,1998-12-14,"['Adventure', 'Drama', 'TV Movie']",English,"The young Jeremiah grows up in a priest's family in the village of Anathoth, near Jerusalem. God appears to Jeremiah in different human guises on several occasions, and makes it clear that he has been selected to announce God's message to the people of Jerusalem."
125,33615,3.0,1474415203,Connors' War,2006-09-26,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",English,They'll never see him coming... It's Personal. It's War. A blinded ex special agent is given his sight back by a special serum in order for him to stop a nuke that's hidden somewhere in the city. Things are just starting to complicate.
125,33794,4.0,1507490380,Arang,2006-06-28,['Horror'],Korean,"A salt storehouse near the sea may be haunted. A penniless ex-con dies a gristly death in a house he can ill afford. The detectives assigned the case are Min, newly reinstated after a suspension, and Lee, a new transfer from forensics. Min has nightmares: a sexual assault that haunts her. She and Lee work well together, but soon two more deaths occur - each mysteriously poisoned, both friends of the ex-con. A fourth friend, a newly married doctor, is a suspect. But what has all this to do with the salt storehouse, a death ten years ago, and a missing girl? Can Min and Lee get to the bottom of it, or is the supernatural beyond a cop's reach?"
125,35836,4.0,1474371820,4 Horror Tales: Dark Forest,2006-08-17,['Horror'],Korean,A group of friends on a trek in a dark forest begin to die one by one.
125,36401,3.0,1474415250,Pornography,2003-09-19,"['History', 'War', 'Romance']",Polish,"Two intellectuals, a writer and a director, begin to play a mysterious psychological game in a peaceful countryside manor house during the Nazi occupation."
125,44191,3.5,1474482342,Loose Screws,1985-08-01,['Comedy'],English,"What happens when four high school screw-ups are forced to attend an academy summer school to graduate? They turn their scholastic sentence into a wacky game of trying to improve their scores... with the women. The ultimate conquest for the 100-point prize is the sexy new French teacher, but she proves to be a bigger challenge than their failing grades. The unforgiving principal foils every scheme, and their sidesplitting last chance is the academy's anniversary celebration."
125,44195,4.0,1474412205,Fear of the Dark,2003-09-28,['Horror'],English,"Twelve year old Ryan Billings has been diagnosed with an acute fear of the dark. He spends each night lying awake in torment, waiting and watching as the evil in the darkness grows stronger, feeding off his fear. His older brother Dale, suspects that there is nothing wrong with Ryan and that this is just a ploy for more attention. Regardless, he promises to watch over his little brother as their parents head off to a party for the night. Outside a storm rages and when the power goes out, darkness envelops the house. Ryan knows that tonight the evil has finally come to claim him. Dale desperately tries everything to try and calm him down, until the horrors in the dark make him realize Ryan had good reason to be so afraid!"
125,44974,4.5,1475177594,Kettle of Fish,2006-10-15,"['Comedy', 'Romance']",Italian,A lifelong bachelor confronts his intimacy issues when he sublets his apartment to a fetching biologist. His heartsick fish and his wise best buddy are on hand to provide perspective.
125,45440,4.5,1474295545,The Wesley's Mysterious File,2002-03-28,"['Action', 'Romance', 'Science Fiction', 'Thriller']",Cantonese,"Andy Lau is Wesley, investigating alien existence on this earth. He works outside of the MIB-influenced FBI operation, run by Shu Qi and Roy Cheung. They're hot on the trail of the Blue-Blooded Alien (Rosamund Kwan). Two other aliens, the ""Warlock Toxin Group,"" are gunning for her as well -- red maggoty swarming creatures that form into Mark Cheng and Almen Wong."
125,45722,3.5,1474481214,Don't Look Down,2008-10-18,"['Drama', 'Romance']",Spanish,A sexy Spanish siren named Elvira schools a young man in tantric lovemaking.
125,48516,4.0,1474481000,Child of Mine,2005-11-13,"['Thriller', 'Horror']",English,"A child psychologist adopted two girls whose mother was murdered, but when one begins acting strangely, fear drives her to the crime scene for answer."
125,55278,4.5,1474296324,Church Ball,2006-03-17,['Comedy'],English,"Dennis Buckstead has the hardest calling in his church. Not only has he been asked to coach a group of non-basketball players in his church but the bishop has demanded that he lead the team to the Basketball Championship. Word from the top is that this is the last season of church ball and Bishop Linderman isn't about to have his team lose for the 20th year in a row in the last season of church ball history! What was supposed to strengthen the body, invigorate the mind and cultivate brotherly love seems to bring out the worst in these church-going ball players. Dennis must find a way to bring his team together and build unity along the way to win the championship or go down in church ball history as the worst team that ever played."
125,55908,4.0,1474479976,Hidden City,1987-06-24,"['Thriller', 'Mystery']",English,"Cassies Stuart leads the uncooperative Charles Dance into a world of misplaces government secrets, capalistic artists and bungling secret agents. Will the truth be out, or will the attempts of agents suppress the truth hidden within government propaganda films, classified as top secret by complete mistake, be successful. Or is it the mysterious medical records that are the true catch of the spies."
125,56174,2.0,1474295135,Special Treatment,2010-09-29,"['Drama', 'Comedy']",French,"Drawing some intriguing parallels between the work of the prostitute and that of the psychiatrist-both have clients, both charge for sessions, both take on roles that serve the needs, psychological or otherwise, of those they serve, Jeanne Labrune's drama stars Isabelle Huppert and Bouli Lanners as, respectively, Alice, a disaffected call girl and Xavier, a shrink with a crumbling domestic situation."
125,58301,5.0,1474294530,Betty Blowtorch: And Her Amazing True Life Adventures,2003-06-11,"['Documentary', 'Music']",English,"For two years, filmmaker and music video director Anthony Scarpa followed the all-girl punk rock band Betty Blowtorch, documenting their ferocious sound and dangerously low-tech pyrotechnic shows, unaware of the turmoil and tragedy that he will ultimately capture. From their near rise to the top of the major labels, to their ultimate sad end, this critically-acclaimed rock n roll tragedy features the band Betty Blowtorch, as well as other rockers such as Duff McKagan (Guns N Roses, Velvet Revolver), Vanilla Ice, Dez Cadena (Black Flag), Jennifer Finch (L7), Kevin Baldes (LiT), and many others."
125,58998,2.0,1474414431,Night of the Groping Dead,2001-05-05,['Horror'],English,"After discovering that Misty has a magic stone called the ""The Crack of Dawn"", Queen Zombie Ruby sends her army of zombies to get it, get her, grope her and turn her into a zombie too."
125,60072,4.0,1474481392,Lady Ninja Kasumi,2005-09-22,['Action'],Japanese,"A girl from a peaceful, Edo-era Japanese village seeks revenge for the death of a disgraced elder with the help of her sister and a lethal lady ninja nun. It's the time of the samurai and ninja, and Shogun Yoshimune rules Japan. Beneath the idyllic façade of the quant villages populating the countryside dwells a twisted sexual underbelly that affects the wealthy and impoverished alike. When one of the village elders commits seppuku after being raped, Kaede and her sister decide to take justice into their own hands and track down the perpetrator. Aided by a nun who believes in Old Testament-style retribution, the two sisters embark on a bloody mission of vengeance. Along the way, the three women slice and dice their way through lies and secrets while discovering that the story behind the rape is much more complex than any of them suspected."
125,60950,5.0,1474591720,Scream of the Banshee,2011-03-26,"['Horror', 'TV Movie']",English,"An archeology professor unearths a dangerous artifact, unwittingly releasing a creature that is able to kill with the power of its bone-splitting scream."
125,62434,4.5,1474371925,Yogi the Easter Bear,1994-04-03,"['Family', 'Animation', 'Comedy', 'TV Movie']",English,"Ranger Smith arranges a truckload of candy for the Park’s Easter celebaration, and Yogi helps himself to the entire truck. To fix things, Boo Boo and Yogi set off to find the real Easter Bunny Having found that Easter Bunny has been kidnapped, Yogi and Boo Boo follow a trail of jelly beans, rescue the Easter Bunny and Easter Chicken and return just in time to save Ranger Smith from trouble."
125,62439,4.5,1474296021,Hello Ghost,2010-12-23,"['Comedy', 'Drama', 'Romance', 'Family']",Korean,"A man's failed suicide attempt enables him to see ghosts, who later keep following him everywhere. It is now up to him to fulfill their wishes to make them go away."
125,63276,4.5,1474470262,The Scent of the Night,1998-09-11,"['Drama', 'Crime']",Italian,A former policeman turns full-time robber and goes on a downward spiral of crime in 1970s Rome.
125,65130,5.0,1474294959,A Very Short Life,2009-05-06,"['Drama', 'Thriller']",Cantonese,"""A woman is born to give her body to men; her father or strangers should make no difference.""  Respectable Police Commissioner Josephine reinvestigates an insignificant murder case of a 11 years old girl. The murderer is the mother of the victim, Becky. Under intense interrogation, Becky refused to admit that she knew all along that her boyfriend was raping her little daughter at home. The harsh interrogation drives Becky into killing herself. What is the truth that the raging Commissioner is trying to find out? What is the seemingly defenseless mother hiding? Or is she acually telling the truth? Is the phrase, ""A woman is born to give her body to men."" the whole truth?"
125,67087,2.0,1474294990,Curtains,1983-03-04,"['Horror', 'Thriller']",English,Six young actresses auditioning for a movie role at a remote mansion are targeted by a mysterious masked murderer.
125,68954,4.0,1474481051,Longitude,2000-01-02,"['TV Movie', 'Drama', 'History']",English,Parallel stories: 18th century Harrison builds the marine chronometer for safe navigation at sea; 20th century Gould is obsessed with restoring it.
125,69516,2.5,1474414673,Polladhavan,2007-11-08,"['Action', 'Drama']",Tamil,"Prabhu is dejected when he learns that his bike has been stolen. He decides to find the people who stole the bike, but lands in trouble when he realises that his bike has been used to transport drugs."
125,69640,2.5,1474295232,Lies in Plain Sight,2010-10-03,"['Drama', 'Mystery', 'Thriller', 'TV Movie']",English,"“Lies in Plain Sight” tells the story of Eva and her blind cousin Sofia (Martha Higareda), who were inseparable as children, with Eva the loyal companion who helped Sofia through her tough adolescent years. When Eva suddenly commits suicide, Sofia rushes home to her father, Hector (Benito Martinez), and Eva’s parents, Marisol (Rosie Perez) and Rafael (Yul Vásquez), to find answers. But the more she delves into Eva’s life, questioning her past boyfriends Ethan (Chad Michael Murray) and Christian (Christoph Sanders), the more Sofia realizes that their childhood was actually filled with dark, disturbing secrets."
125,71057,4.0,1474482104,Eko Eko Azarak: Wizard of Darkness,1995-04-08,['Horror'],Japanese,"Misa Kuroi is an adorable high-school girl who arrives at her new school when it is falling under an evil supernatural force. Trying to figure out who's behind the supernatural attack, Misa also has to deal with assumptions by her fellow classmates that believe she is the one behind it all. Misa and twelve other students are kept late after school hours one day to retake an exam. Then, after sunset, the entire school is deserted, and the students find themselves trapped inside and their teacher no where to be found. One by one, the thirteen students are picked up and disposed of in horrific and graphic fashion. It is up to Misa to try and gain the trust of her fellow students so that she can protect them and stop the evil before it's too late."
125,71304,4.5,1474412767,Sharaabi,1984-10-27,"['Drama', 'Romance']",Hindi,"Born with a silver spoon in his mouth, and a peg of brandy instead of a glass milk, Vicky Kapoor, the only son of multi-millionaire industrialist, Amarnath, grows up to be an alcoholic, albeit with a good heart. Amarnath has detached himself completely from Vicky s life, and provides him money in lieu of affection and care, living this to be taken care off by Munshi Phoolchand. Vicky is very resentful of being ignored by his dad in this manner, and leaves no stone unturned to mock and belittle him at every available opportunity. Amarnath hopes to get his son married, but Vicky loves the daughter of a poor blind man, Meena, which is not acceptable to Amarnath. One day Amarnath decides he has had enough and decides to turn Vicky out of his house. He has him sign waivers, and asks him to get out, which Vicky does so. While Vicky is relieved of being freed from his dad s control, the question remains that with no skills at making a living, how is Vicky to survive in a cold-hearted world"
125,78218,3.0,1474414895,Blood Sisters,1987-12-01,"['Horror', 'Thriller']",English,"Seven girls must spend the night in an old house, which once was a brothel, as part of an initiation."
125,79357,4.0,1474412922,Victoire,2004-12-22,"['Comedy', 'Thriller']",French,"Victoire is sweet, sensitive, nice and understanding. She leads an existence which doesn't leave her much time to wonder."
125,79553,3.5,1474371006,The Front Line,2011-07-20,"['Drama', 'Action', 'War']",Korean,"In 1951 ceasefire is declared, but two remaining armies fought their final battle on the front line Towards the end of the Korean War, a South Korean battalion is fiercely battling over a hill on the front line border against the North in order to capture a strategic point that would determine the new border between two nations. The ownership of this small patch of land would swap multiple times each day. Kang is dispatched to the front line in order to investigate the tacit case that’s been happening there."
125,84152,3.5,1474375091,Dollman vs. Demonic Toys,1993-08-13,"['Horror', 'Science Fiction', 'Fantasy']",English,"The Demonic Toys are back, so policewoman Judith Grey seeks the help of 12 inch tall Dollman and his 12 inch tall girlfriend, Nurse Ginger. The Toys hole up in an evil deserted toy factory and it's up to Dollman to keep the Toys from summoning the powers of darkness to the Earth."
125,84952,4.0,1474495717,Double Deception,2000-03-31,"['Action', 'Thriller']",English,"Mr. Ozaki, a Japanese conglomerate businessman living in Los Angeles, hires a beautiful young double (Maria) to protect his real daughter (Lisa) from harm. When Maria is kidnapped by a professional crime organization for a $2 million ransom, her bodyguard, Luke Campbell, conceives a plan to rescue her. By kidnapping the real Lisa Ozaki and turning her over to the kidnappers, Luke hopes to save Maria, and ultimately Lisa, as he knows her father will only pay the ransom for his daughter and not the double. However, the bodyguards hired to watch Lisa have another plan in mind. About to lose their jobs for losing Lisa when they were supposed to keep an eye on her at all times, they decide to steal the ransom money and rescue Lisa, in an attempt to be the heroes and save their jobs"
125,88129,4.5,1474294429,The Kinks - One for the Road,1980-01-01,['Music'],English,"One for the Road is a live concert video by the rock band ""The Kinks"". It was released in conjunction with a live album of the same name. Many of the bands classic songs are featured, including ""You really got me"", ""Lola"" and ""Celluloid Heroes"""
125,91690,4.5,1474295492,The Snows of Kilimanjaro,2011-11-16,['Drama'],French,"A union pensioner and his wife are robbed, but find that merely getting the assailants brought to justice is not enough for their consciences."
125,92694,4.5,1474295966,Hell's Trap,1989-10-01,"['Drama', 'Action', 'Thriller', 'Horror']",Spanish,"Seven young people go to a desolated forest looking for a bear, what they don't know is that a crazy Vietnam vet lives there and he is waiting for fresh blood."
125,93840,4.5,1474296376,Blind Man,2012-03-06,"['Thriller', 'Action', 'Mystery']",French,A police inspector must solve two grisly murders. The problem is that his only suspect is a blind man.
125,97938,4.0,1474495239,Heart of the Country,2013-08-19,"['Drama', 'Romance']",English,"With her husband jailed for Wall Street-based fraud, Faith has to leave behind her luxury life in New York to return home to North Carolina and the widower father and dutiful older sister she left behind.  Together, they have to deal with the buried emotions of sudden death of Faith’s mother years ago, and learn to be a family again."
125,98607,4.5,1474296285,What Makes Women Laugh?,1997-02-25,"['Comedy', 'Romance']",Spanish,"Luci, Graci and Mar­, three sisters that make a comedy trio, go to the wedding of their father with a woman who is 45 years younger than him. During the feast Luci's husband dies in an accident. Despite the tragedy, the trio have to fulfill their commitment acting during August in Benidorm. The widow discovers thanks to a notebook that her husband cheated on her, so she decides to flirt with everyone."
125,130490,3.0,1474414778,Montecarlo Gran Casinò,1987-12-23,['Comedy'],Italian,The misadventures of different Italian rascals who came to the famous Montecarlo Gran Casinò to get lucky.
